original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
12678,"Chegou ate muito rápido, bem, os correios também estão funcionando melhor","chegou ate muito rapido, bem, os correios tambem estao funcionando melhor","['chegou', 'ate', 'muito', 'rapido', 'bem', 'os', 'correios', 'tambem', 'estao', 'funcionando', 'melhor']",1.0,5,7,7
98497,"até hoje não recebi dois produtos...
o pedido foi feito em novembro e estou no aguardo...","ate hoje nao recebi dois produtos...
o pedido foi feito em novembro e estou no aguardo...","['ate', 'hoje', 'nao', 'recebi', 'dois', 'produtos', 'pedido', 'foi', 'feito', 'em', 'novembro', 'estou', 'no', 'aguardo']",0.0,2,10,10
93745,"Material excelente, entrega rápida antes do tempo","material excelente, entrega rapida antes do tempo","['material', 'excelente', 'entrega', 'rapida', 'antes', 'do', 'tempo']",1.0,4,2,2
99424,ainda nao chegou esta fora do prazo,ainda nao chegou esta fora do prazo,"['ainda', 'nao', 'chegou', 'esta', 'fora', 'do', 'prazo']",0.0,2,7,7
18006,"Antes do esperado, bem embalado, amei... com certeza farei outras compras","antes do esperado, bem embalado, amei... com certeza farei outras compras","['antes', 'do', 'esperado', 'bem', 'embalado', 'amei', 'com', 'certeza', 'farei', 'outras', 'compras']",1.0,5,9,9
24130,Excelente !!!,excelente !!!,['excelente'],1.0,5,3,3
82730,Pode comprar é garantindo,pode comprar e garantindo,"['pode', 'comprar', 'garantindo']",1.0,5,5,5
12655,"Produtos de ótima qualidade, chegaram bem antes do prazo determinado. Recomendo.","produtos de otima qualidade, chegaram bem antes do prazo determinado. recomendo.","['produtos', 'de', 'otima', 'qualidade', 'chegaram', 'bem', 'antes', 'do', 'prazo', 'determinado', 'recomendo']",1.0,5,5,5
42383,"Ainda não recebi o produto, ia mandar mensagem hoje mesmo para saber o que aconteceu, apesar do atraso sempre recebi em dias meus produtos, esse foi o 1° por isso ainda recomendo. ","ainda nao recebi o produto, ia mandar mensagem hoje mesmo para saber o que aconteceu, apesar do atraso sempre recebi em dias meus produtos, esse foi o 1° por isso ainda recomendo. ","['ainda', 'nao', 'recebi', 'produto', 'ia', 'mandar', 'mensagem', 'hoje', 'mesmo', 'para', 'saber', 'que', 'aconteceu', 'apesar', 'do', 'atraso', 'sempre', 'recebi', 'em', 'dias', 'meus', 'produtos', 'esse', 'foi', 'por', 'isso', 'ainda', 'recomendo']",0.0,1,10,10
15228,Quero trocar,quero trocar,"['quero', 'trocar']",,3,-1,9
50372,"Gostaria de saber o que houve, pois até agora não chegou meu produto!!!","gostaria de saber o que houve, pois ate agora nao chegou meu produto!!!","['gostaria', 'de', 'saber', 'que', 'houve', 'pois', 'ate', 'agora', 'nao', 'chegou', 'meu', 'produto']",0.0,1,4,4
43565,Produto nao foi entregue no prazo.. solicito o estorno do valor ja pago...,produto nao foi entregue no prazo.. solicito o estorno do valor ja pago...,"['produto', 'nao', 'foi', 'entregue', 'no', 'prazo', 'solicito', 'estorno', 'do', 'valor', 'ja', 'pago']",0.0,1,4,4
28742,"Produto lindo, todas as peças perfeitamente colocadas e novinhas, produto cumpre o anúncio descrito e a entrega foi rápida! 👍🏻","produto lindo, todas as pecas perfeitamente colocadas e novinhas, produto cumpre o anuncio descrito e a entrega foi rapida! 👍🏻","['produto', 'lindo', 'todas', 'as', 'pecas', 'perfeitamente', 'colocadas', 'novinhas', 'produto', 'cumpre', 'anuncio', 'descrito', 'entrega', 'foi', 'rapida']",1.0,5,9,9
80427,Empresa cumpriu com o prazo de entrega e produto bem embalado.,empresa cumpriu com o prazo de entrega e produto bem embalado.,"['empresa', 'cumpriu', 'com', 'prazo', 'de', 'entrega', 'produto', 'bem', 'embalado']",,3,-1,7
76054,Sabor do produto é ruim e me deu gases depois de tomar a quantidade recomendada. Faço uso de Whey desde o ano passado e essa foi a primeira vez que um produto me causa mal estar.,sabor do produto e ruim e me deu gases depois de tomar a quantidade recomendada. faco uso de whey desde o ano passado e essa foi a primeira vez que um produto me causa mal estar.,"['sabor', 'do', 'produto', 'ruim', 'me', 'deu', 'gases', 'depois', 'de', 'tomar', 'quantidade', 'recomendada', 'faco', 'uso', 'de', 'whey', 'desde', 'ano', 'passado', 'essa', 'foi', 'primeira', 'vez', 'que', 'um', 'produto', 'me', 'causa', 'mal', 'estar']",0.0,2,7,7
55308,Bom,bom,['bom'],1.0,4,10,10
15271,"O produto veio certo , mas a embalagem muito danificada , comprei para presentear e fiquei até com vergonha do estado da embalagem , fiquei em duvida se o produto é realmente original.","o produto veio certo , mas a embalagem muito danificada , comprei para presentear e fiquei ate com vergonha do estado da embalagem , fiquei em duvida se o produto e realmente original.","['produto', 'veio', 'certo', 'mas', 'embalagem', 'muito', 'danificada', 'comprei', 'para', 'presentear', 'fiquei', 'ate', 'com', 'vergonha', 'do', 'estado', 'da', 'embalagem', 'fiquei', 'em', 'duvida', 'se', 'produto', 'realmente', 'original']",0.0,2,2,1
79274,produto excelente!,produto excelente!,"['produto', 'excelente']",1.0,5,8,8
37560,COMPRA SATISFATÓRIA!,compra satisfatoria!,"['compra', 'satisfatoria']",1.0,4,9,9
94178,Nota 1000,nota 1000,"['nota', '1000']",1.0,5,10,10
10839,"Pedido chegou no prazo, colar de acordo com site , super satisfeito. ","pedido chegou no prazo, colar de acordo com site , super satisfeito. ","['pedido', 'chegou', 'no', 'prazo', 'colar', 'de', 'acordo', 'com', 'site', 'super', 'satisfeito']",1.0,4,10,10
96347,"A previsão para receber o produto era ontem 20/12, mas ainda não recebi .","a previsao para receber o produto era ontem 20/12, mas ainda nao recebi .","['previsao', 'para', 'receber', 'produto', 'era', 'ontem', '20', '12', 'mas', 'ainda', 'nao', 'recebi']",0.0,1,2,2
11638,"Já comprei nas lojas lannister e o produto chegou bem mas rapido, porem o que comprei chegou e por inquanto tá udo bem.","ja comprei nas lojas lannister e o produto chegou bem mas rapido, porem o que comprei chegou e por inquanto ta udo bem.","['ja', 'comprei', 'nas', 'lojas', 'lannister', 'produto', 'chegou', 'bem', 'mas', 'rapido', 'porem', 'que', 'comprei', 'chegou', 'por', 'inquanto', 'ta', 'udo', 'bem']",,3,-1,4
92369,A minha entrega não foi completa! Comprei 2 unidades e paguei por elas... porém só chegou 1 unidade! Preciso de um retorno das lannister a da targaryen com urgência ,a minha entrega nao foi completa! comprei 2 unidades e paguei por elas... porem so chegou 1 unidade! preciso de um retorno das lannister a da targaryen com urgencia ,"['minha', 'entrega', 'nao', 'foi', 'completa', 'comprei', 'unidades', 'paguei', 'por', 'elas', 'porem', 'so', 'chegou', 'unidade', 'preciso', 'de', 'um', 'retorno', 'das', 'lannister', 'da', 'targaryen', 'com', 'urgencia']",0.0,1,5,5
59749,Ok,ok,['ok'],1.0,4,5,5
41702,"Produto muito abaixo da expectativa e veio com o lacre aberto, não gostei e já solicitei a devolução do produto.","produto muito abaixo da expectativa e veio com o lacre aberto, nao gostei e ja solicitei a devolucao do produto.","['produto', 'muito', 'abaixo', 'da', 'expectativa', 'veio', 'com', 'lacre', 'aberto', 'nao', 'gostei', 'ja', 'solicitei', 'devolucao', 'do', 'produto']",0.0,1,5,5
61676,Recomendo ótimo!!,recomendo otimo!!,"['recomendo', 'otimo']",1.0,5,8,8
63310,"site muito bom com produtos de alto qualidade com preço justo, gostei bastante. Grato. ","site muito bom com produtos de alto qualidade com preco justo, gostei bastante. grato. ","['site', 'muito', 'bom', 'com', 'produtos', 'de', 'alto', 'qualidade', 'com', 'preco', 'justo', 'gostei', 'bastante', 'grato']",1.0,5,10,10
78057,Produto igual ao anunciado. Recebi antes do prazo. Estou satisfeita com a compra.,produto igual ao anunciado. recebi antes do prazo. estou satisfeita com a compra.,"['produto', 'igual', 'ao', 'anunciado', 'recebi', 'antes', 'do', 'prazo', 'estou', 'satisfeita', 'com', 'compra']",1.0,4,5,5
18274,"muito grande nao dar pra coçar em ambientes pequeno.
","muito grande nao dar pra cocar em ambientes pequeno.
","['muito', 'grande', 'nao', 'dar', 'pra', 'cocar', 'em', 'ambientes', 'pequeno']",0.0,1,1,1
12406,"O produto ainda NÃO chegou!
Quem irá se responsabilizar pelo atraso na entrega e pelo valor do frete que foi pago por mim, A targaryen ou as lannister? Já enviei email, mas até agora n tive retorno! ","o produto ainda nao chegou!
quem ira se responsabilizar pelo atraso na entrega e pelo valor do frete que foi pago por mim, a targaryen ou as lannister? ja enviei email, mas ate agora n tive retorno! ","['produto', 'ainda', 'nao', 'chegou', 'quem', 'ira', 'se', 'responsabilizar', 'pelo', 'atraso', 'na', 'entrega', 'pelo', 'valor', 'do', 'frete', 'que', 'foi', 'pago', 'por', 'mim', 'targaryen', 'ou', 'as', 'lannister', 'ja', 'enviei', 'email', 'mas', 'ate', 'agora', 'tive', 'retorno']",0.0,1,8,8
44414,"Produto conforme especificação, bem embalado e bonito conforme as imagens.","produto conforme especificacao, bem embalado e bonito conforme as imagens.","['produto', 'conforme', 'especificacao', 'bem', 'embalado', 'bonito', 'conforme', 'as', 'imagens']",1.0,4,1,1
97845,recebi o produto em perfeito estado e no prazo previsto. Recomendo vivamente.,recebi o produto em perfeito estado e no prazo previsto. recomendo vivamente.,"['recebi', 'produto', 'em', 'perfeito', 'estado', 'no', 'prazo', 'previsto', 'recomendo', 'vivamente']",1.0,5,6,6
48003,Recomendo ótimo produto,recomendo otimo produto,"['recomendo', 'otimo', 'produto']",1.0,5,6,6
26648,Estou precisando e não chegou.,estou precisando e nao chegou.,"['estou', 'precisando', 'nao', 'chegou']",0.0,1,2,2
75587,"Além de ser de qualidade chegou muito antes do prazo final.
","alem de ser de qualidade chegou muito antes do prazo final.
","['alem', 'de', 'ser', 'de', 'qualidade', 'chegou', 'muito', 'antes', 'do', 'prazo', 'final']",1.0,5,7,7
94868,"Ótimo vendedor recebi corretamente recomendo, ótimo produto obrigado.","otimo vendedor recebi corretamente recomendo, otimo produto obrigado.","['otimo', 'vendedor', 'recebi', 'corretamente', 'recomendo', 'otimo', 'produto', 'obrigado']",1.0,5,3,3
56711,"Apenas achei a cor muito diferente do anúncio, mas sem problemas! Produto de boa qualidade ","apenas achei a cor muito diferente do anuncio, mas sem problemas! produto de boa qualidade ","['apenas', 'achei', 'cor', 'muito', 'diferente', 'do', 'anuncio', 'mas', 'sem', 'problemas', 'produto', 'de', 'boa', 'qualidade']",1.0,4,6,6
36599,Ótimo!,otimo!,['otimo'],1.0,5,5,5
3401,"Chegou até mesmo antes do prazo de entrega, muito bom o produto, recomendo.","chegou ate mesmo antes do prazo de entrega, muito bom o produto, recomendo.","['chegou', 'ate', 'mesmo', 'antes', 'do', 'prazo', 'de', 'entrega', 'muito', 'bom', 'produto', 'recomendo']",1.0,4,5,6
28449,"Entrega antes do prazo estimado, ficou muito linda no pézinho do meu filho.","entrega antes do prazo estimado, ficou muito linda no pezinho do meu filho.","['entrega', 'antes', 'do', 'prazo', 'estimado', 'ficou', 'muito', 'linda', 'no', 'pezinho', 'do', 'meu', 'filho']",1.0,5,9,9
16367,otima,otima,['otima'],1.0,4,4,4
13608,Não recebi meu produto ainda,nao recebi meu produto ainda,"['nao', 'recebi', 'meu', 'produto', 'ainda']",0.0,2,7,7
43940,Entregue no prazo .,entregue no prazo .,"['entregue', 'no', 'prazo']",1.0,5,3,3
11744,Gostei muito do atendimento prestado,gostei muito do atendimento prestado,"['gostei', 'muito', 'do', 'atendimento', 'prestado']",1.0,4,1,1
70329,Adorei o pedido surpriendeu minhas espectativas .Otima recimendo.E muito obrigado pelo atendimento excelante.,adorei o pedido surpriendeu minhas espectativas .otima recimendo.e muito obrigado pelo atendimento excelante.,"['adorei', 'pedido', 'surpriendeu', 'minhas', 'espectativas', 'otima', 'recimendo', 'muito', 'obrigado', 'pelo', 'atendimento', 'excelante']",1.0,5,9,9
5273,Não recebi meu produto até hj. E não recebi nenhuma satisfação.,nao recebi meu produto ate hj. e nao recebi nenhuma satisfacao.,"['nao', 'recebi', 'meu', 'produto', 'ate', 'hj', 'nao', 'recebi', 'nenhuma', 'satisfacao']",0.0,1,5,5
11514,"Decepção total por conta de uma empresa que sempre comprei e indicava a meus amigos, sempre disse que a lannister era super fiel aos seus prazos. Comprei um produto com um prazo que quase 30 dias par","decepcao total por conta de uma empresa que sempre comprei e indicava a meus amigos, sempre disse que a lannister era super fiel aos seus prazos. comprei um produto com um prazo que quase 30 dias par","['decepcao', 'total', 'por', 'conta', 'de', 'uma', 'empresa', 'que', 'sempre', 'comprei', 'indicava', 'meus', 'amigos', 'sempre', 'disse', 'que', 'lannister', 'era', 'super', 'fiel', 'aos', 'seus', 'prazos', 'comprei', 'um', 'produto', 'com', 'um', 'prazo', 'que', 'quase', '30', 'dias', 'par']",0.0,1,3,3
66683,GOSTEI ,gostei ,['gostei'],1.0,4,2,2
66268,"apenas recebi 2 cadeiras e comprei 3, gostaria de saber como faço para receber a terceira","apenas recebi 2 cadeiras e comprei 3, gostaria de saber como faco para receber a terceira","['apenas', 'recebi', 'cadeiras', 'comprei', 'gostaria', 'de', 'saber', 'como', 'faco', 'para', 'receber', 'terceira']",,3,-1,10
53713,Rapidez e bom preço,rapidez e bom preco,"['rapidez', 'bom', 'preco']",1.0,5,2,2
30786,muito bom,muito bom,"['muito', 'bom']",1.0,5,5,5
49609,"Na foto parecia cinza, porém eu queria preta mas comprei mesmo assim por que o valor estava ótimo. Chegou preta como eu gostaria. Amei!!!","na foto parecia cinza, porem eu queria preta mas comprei mesmo assim por que o valor estava otimo. chegou preta como eu gostaria. amei!!!","['na', 'foto', 'parecia', 'cinza', 'porem', 'eu', 'queria', 'preta', 'mas', 'comprei', 'mesmo', 'assim', 'por', 'que', 'valor', 'estava', 'otimo', 'chegou', 'preta', 'como', 'eu', 'gostaria', 'amei']",1.0,5,10,10
52959,"não recebi a encomenda descrita, encomendei a esquerda e veio a direita, sendo que estava descrito no titulo ""Esquerda""","nao recebi a encomenda descrita, encomendei a esquerda e veio a direita, sendo que estava descrito no titulo ""esquerda""","['nao', 'recebi', 'encomenda', 'descrita', 'encomendei', 'esquerda', 'veio', 'direita', 'sendo', 'que', 'estava', 'descrito', 'no', 'titulo', 'esquerda']",0.0,1,9,9
31817,o produto não chegou,o produto nao chegou,"['produto', 'nao', 'chegou']",0.0,1,2,2
83866,Bom recomendo a todos que queram,bom recomendo a todos que queram,"['bom', 'recomendo', 'todos', 'que', 'queram']",1.0,4,8,8
47392,"O produto chegou perfeitamente certo e antes do prazo previsto.o produto que comprei veio do mesmo jeitinho que vi no site,tudo certo!","o produto chegou perfeitamente certo e antes do prazo previsto.o produto que comprei veio do mesmo jeitinho que vi no site,tudo certo!","['produto', 'chegou', 'perfeitamente', 'certo', 'antes', 'do', 'prazo', 'previsto', 'produto', 'que', 'comprei', 'veio', 'do', 'mesmo', 'jeitinho', 'que', 'vi', 'no', 'site', 'tudo', 'certo']",1.0,5,7,7
84586,quanda a criança recebeu ficouy muito felis e no segundo dia o símbolo da bandana descolou da faixa produto de péssima qualidade,quanda a crianca recebeu ficouy muito felis e no segundo dia o simbolo da bandana descolou da faixa produto de pessima qualidade,"['quanda', 'crianca', 'recebeu', 'ficouy', 'muito', 'felis', 'no', 'segundo', 'dia', 'simbolo', 'da', 'bandana', 'descolou', 'da', 'faixa', 'produto', 'de', 'pessima', 'qualidade']",,3,-1,1
10585,"chegou super antes do dia previsto, otimo produto e facil instalação, so nao vem parafuso mas isso é o de menos produto muito bom mesmo.","chegou super antes do dia previsto, otimo produto e facil instalacao, so nao vem parafuso mas isso e o de menos produto muito bom mesmo.","['chegou', 'super', 'antes', 'do', 'dia', 'previsto', 'otimo', 'produto', 'facil', 'instalacao', 'so', 'nao', 'vem', 'parafuso', 'mas', 'isso', 'de', 'menos', 'produto', 'muito', 'bom', 'mesmo']",1.0,5,9,9
38182,"Foi super agil e seguro a compra, recomendo pois o produto é de qualidade.","foi super agil e seguro a compra, recomendo pois o produto e de qualidade.","['foi', 'super', 'agil', 'seguro', 'compra', 'recomendo', 'pois', 'produto', 'de', 'qualidade']",1.0,5,9,9
70364,Recebi o produto no prazo correto. Recomendo!!,recebi o produto no prazo correto. recomendo!!,"['recebi', 'produto', 'no', 'prazo', 'correto', 'recomendo']",1.0,5,9,9
45509,"NÃO TENHO NADA A DIZER DO PROCUTO POIS AINDA NÃO CHEGOU, POREM FICO CHATEADA POIS PAGUEI O FRETE A AINDA NÃO CHEGOU, GOSTO DE PONTUALIDADE. ","nao tenho nada a dizer do procuto pois ainda nao chegou, porem fico chateada pois paguei o frete a ainda nao chegou, gosto de pontualidade. ","['nao', 'tenho', 'nada', 'dizer', 'do', 'procuto', 'pois', 'ainda', 'nao', 'chegou', 'porem', 'fico', 'chateada', 'pois', 'paguei', 'frete', 'ainda', 'nao', 'chegou', 'gosto', 'de', 'pontualidade']",0.0,1,3,3
67332,"Produto de ótima qualidade, entregue antes do prazo!","produto de otima qualidade, entregue antes do prazo!","['produto', 'de', 'otima', 'qualidade', 'entregue', 'antes', 'do', 'prazo']",1.0,5,3,3
48419,A cortina e meio fraquinha..em questão de qualidade o acabamento deixou a desejar..Tudo bem que seja barata mais deixou a desejar,a cortina e meio fraquinha..em questao de qualidade o acabamento deixou a desejar..tudo bem que seja barata mais deixou a desejar,"['cortina', 'meio', 'fraquinha', 'em', 'questao', 'de', 'qualidade', 'acabamento', 'deixou', 'desejar', 'tudo', 'bem', 'que', 'seja', 'barata', 'mais', 'deixou', 'desejar']",,3,-1,7
